path	top_level	audit_unit	status	evidence_refs	cross_refs	notes
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/18336805466bbd05bc388610d36de73994f5b9061bb199c02418a073fcf4b281.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/18e40185bbebefa02e358353699302c1c0266a5b3d048981b241eec8d22ffd76.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/2491b9b663f647bdb5ff358c3bbe6ddd4e9a43bfbe8edebccd26ca71ad2e84b8.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/24f1456544ebc25a598792c4f64113711ff78ad6d9bda95e057ed2ade7c23800.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/26c495019afb7448f690a82d6e66d8fab1ad3fd3e7b4aec7d554209966c9d19d.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/27635b9a4439ac911b2a9b431627ad2e2545faded01da27e405003050ec91887.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/29eb1047312dc244e06128910bf60aa71e4104083c5bf41af006177b65216ca0.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/2bbb91c58cb8432fd40446e80188a25e7c07dc2edc853e885d65cafbbbf19581.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/2c2b3c9756f372092f9120393b41b1b6a5aa5546de169d1100daf370e1c880d8.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/2d770946d5429b0988fd33904cf19b5498823f668cb69a0a5028e988023d2040.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/2e6f1daed872881ac52bf637328076cd81a3b5a70e46524453a354309c7a3786.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/31328050548831f63d2b72e37bcfd0bb7371b7907135755dbe09ed434d755ca9.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/4a64c8c8502df326f4ce06d98998dc7d8a61575a11d6c0fbd4c60d10dfe28ffa.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/4c3db3ebd2d6a2ab23de1f622eaabb39501539b4611b68622ec4e47f76c4ba07.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/4f080d249700b9a30ca2e1bb828ecb29e47357cd36b122c7744593cef30b7a08.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/5db738b05d9148128a240b0e2c1cb935c2805192bf98a579421aacda364c8dae.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/5e93d22c9e19b254dae5474aebbb65a39f2f53b3b1d4371c58281987e1e29945.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/60332ba12801eda65874e9afdbfdf8d114f56011fe7d1f902103cd7767c547d4.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/64ef0bc6962f06546c0e00a11877c869d78c08043f79d50ee2c09cb1b837c477.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/6cdb9a3cdeec01a113c50e311218eeb0991aff8f7b379f556badca2b49b1eb01.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/721badb85470a81d9d0a1c72dd0debb37f5f268419d4b94d125e546cc32d350e.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/77bdc0a993960faa2b0dac7b43a5160d6ed745ee787573c2f0ad8d00d4806366.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/7cecf23b7c8cd6f7768d272f89fd59bf71a8eff0eed07f251c5f47d9570ed435.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/7e834fa193deacd7fdd28104a58c8a2684b6b6a4e8d2485d37195569d8810888.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/8875f0c770fb26d3053648856732a649936aed5db246845fa209f9032001b208.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/8abc28913035c07411ed5d134e6bfeab4723d97ddd4d1a22a0605d35c94d1a36.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/8cf10d1439a9ed1f8d27606cadcdae7555851c40ef0e6e4bb1ffe2f8ebcd7658.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/916315045be9861c47b22a8b2502ea266e75659d54fdbd0303ba1b9091c9632f.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/96c6a73863de6e331d8103898f421bb7af719b87bbd4ac14d5a16f6b2662546b.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/9f10e0527cd180e53ab3da55484eca00c004333309fbff81b5ba8a52d8909f26.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/a1629dcdf9192727296124ca4ef0f5cc5829086073b4cf5b4f42e27331b22ce0.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/a67ad7715ecb3e174a1afe731d9f534e616dac3d5b115781762ec531c2ce1d30.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/ac63334c62a48aa3ea5c2187e423ebe89bcf285848e25251aa839667323083c8.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/ae0da5a84b15805c5c7931ac567a8d1b34be3f26b483993d9ff80cb2c3de9852.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/b04880dfbe7630b17cec60403669123987fa0ef6b91e418b30fb68180ac4f93b.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/b400f7a8ac121022955be1bd2468fcb99f126d2aa2fcc185a6abba36e83a3ef2.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/b4e621fbdc990177ef071c439100bc382c58d08e9d9710f82fbb993698e17931.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/b54ba37b7bb7dd69a7759caa9eec70e9e13615ba3b009fc23c4626ae9dffa27f.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/bb79374086c981f6937907516ba98af68aadf005bc34f0a18a863e7d02d37b48.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/c1f4502a757e25c611f5a159bc1ab0eef64085adac6c68123dca66e87faffbc2.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/c54ba54bd9e37503a641fa661126cd858faf57738c1e903b84f72ac505016393.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/df88820e231ad8f3027871e5dd3cf45491d7b7735e785731466bfc2946008608.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/e1464afcf0c7c01e4306e3eb9d16f653500fbaa31c3cce0afd675449d58cea14.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/e235ace43d2eaea9a57d5717d6888e32d6bdd0fbf224ea4c83a602e94d3d8f6e.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/e747f94bd6d54805390f66f608311628b054e77c5062336aaf38b46492d622b8.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/f1077e0b77da5e62d596e13aeae4160104cad99e7ef7f3183a6c9b6ec9e747cd.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/disasm/f5bdd7c4b58401cd3c28bd4ba4162650fe1971f9b22c27b5be7c4d3664596a96.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/fetch-wasm-rpc.py	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/aquarius.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/band.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/comet.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/hashes.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/phoenix.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/redstone.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/reflector.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/soroswap.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source-final/unknown.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/_hash-frequency.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/_untagged.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/aquarius.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/band.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/comet.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/phoenix.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/redstone.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/reflector.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/per-source/soroswap.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/verify-decoder-wasm-match.py	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/0293730a1d9bdb23ad2b2d7f6d7ff86dc5fbe620efb29187f8210dc1d5b90bef.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/13b158655e40396957537bf1c528c6542b315930c1c9e0df640f57293c8af2ca.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/14ed2bb1a025c22bcc730ffc9da3f5aa9f7c653f4be402812c32f249e20dee01.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/167ab414a226427de34c19947ef9c5cf38c6c0ed91ecf9392f7cef3278ff506c.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/18051456816b66f12e773a56f77c5794fac1b1fb7ab6e22d4fad5a412770f73e.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/18336805466bbd05bc388610d36de73994f5b9061bb199c02418a073fcf4b281.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/18e40185bbebefa02e358353699302c1c0266a5b3d048981b241eec8d22ffd76.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/2491b9b663f647bdb5ff358c3bbe6ddd4e9a43bfbe8edebccd26ca71ad2e84b8.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/24f1456544ebc25a598792c4f64113711ff78ad6d9bda95e057ed2ade7c23800.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/26c495019afb7448f690a82d6e66d8fab1ad3fd3e7b4aec7d554209966c9d19d.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/27635b9a4439ac911b2a9b431627ad2e2545faded01da27e405003050ec91887.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/29eb1047312dc244e06128910bf60aa71e4104083c5bf41af006177b65216ca0.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/2bbb91c58cb8432fd40446e80188a25e7c07dc2edc853e885d65cafbbbf19581.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/2c2b3c9756f372092f9120393b41b1b6a5aa5546de169d1100daf370e1c880d8.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/2d770946d5429b0988fd33904cf19b5498823f668cb69a0a5028e988023d2040.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/2e6f1daed872881ac52bf637328076cd81a3b5a70e46524453a354309c7a3786.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/31328050548831f63d2b72e37bcfd0bb7371b7907135755dbe09ed434d755ca9.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/4a64c8c8502df326f4ce06d98998dc7d8a61575a11d6c0fbd4c60d10dfe28ffa.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/4c3db3ebd2d6a2ab23de1f622eaabb39501539b4611b68622ec4e47f76c4ba07.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/4f080d249700b9a30ca2e1bb828ecb29e47357cd36b122c7744593cef30b7a08.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/5db738b05d9148128a240b0e2c1cb935c2805192bf98a579421aacda364c8dae.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/5e93d22c9e19b254dae5474aebbb65a39f2f53b3b1d4371c58281987e1e29945.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/60332ba12801eda65874e9afdbfdf8d114f56011fe7d1f902103cd7767c547d4.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/64ef0bc6962f06546c0e00a11877c869d78c08043f79d50ee2c09cb1b837c477.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/6cdb9a3cdeec01a113c50e311218eeb0991aff8f7b379f556badca2b49b1eb01.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/721badb85470a81d9d0a1c72dd0debb37f5f268419d4b94d125e546cc32d350e.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/77bdc0a993960faa2b0dac7b43a5160d6ed745ee787573c2f0ad8d00d4806366.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/7cecf23b7c8cd6f7768d272f89fd59bf71a8eff0eed07f251c5f47d9570ed435.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/7e834fa193deacd7fdd28104a58c8a2684b6b6a4e8d2485d37195569d8810888.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/8875f0c770fb26d3053648856732a649936aed5db246845fa209f9032001b208.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/8abc28913035c07411ed5d134e6bfeab4723d97ddd4d1a22a0605d35c94d1a36.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/8cf10d1439a9ed1f8d27606cadcdae7555851c40ef0e6e4bb1ffe2f8ebcd7658.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/916315045be9861c47b22a8b2502ea266e75659d54fdbd0303ba1b9091c9632f.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/96c6a73863de6e331d8103898f421bb7af719b87bbd4ac14d5a16f6b2662546b.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/9f10e0527cd180e53ab3da55484eca00c004333309fbff81b5ba8a52d8909f26.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/a1629dcdf9192727296124ca4ef0f5cc5829086073b4cf5b4f42e27331b22ce0.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/a67ad7715ecb3e174a1afe731d9f534e616dac3d5b115781762ec531c2ce1d30.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/ac63334c62a48aa3ea5c2187e423ebe89bcf285848e25251aa839667323083c8.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/ae0da5a84b15805c5c7931ac567a8d1b34be3f26b483993d9ff80cb2c3de9852.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/b04880dfbe7630b17cec60403669123987fa0ef6b91e418b30fb68180ac4f93b.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/b400f7a8ac121022955be1bd2468fcb99f126d2aa2fcc185a6abba36e83a3ef2.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/b4e621fbdc990177ef071c439100bc382c58d08e9d9710f82fbb993698e17931.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/b54ba37b7bb7dd69a7759caa9eec70e9e13615ba3b009fc23c4626ae9dffa27f.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/bb79374086c981f6937907516ba98af68aadf005bc34f0a18a863e7d02d37b48.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/c1f4502a757e25c611f5a159bc1ab0eef64085adac6c68123dca66e87faffbc2.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/c54ba54bd9e37503a641fa661126cd858faf57738c1e903b84f72ac505016393.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/df88820e231ad8f3027871e5dd3cf45491d7b7735e785731466bfc2946008608.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/e1464afcf0c7c01e4306e3eb9d16f653500fbaa31c3cce0afd675449d58cea14.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/e235ace43d2eaea9a57d5717d6888e32d6bdd0fbf224ea4c83a602e94d3d8f6e.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/e747f94bd6d54805390f66f608311628b054e77c5062336aaf38b46492d622b8.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/f1077e0b77da5e62d596e13aeae4160104cad99e7ef7f3183a6c9b6ec9e747cd.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-bytes/f5bdd7c4b58401cd3c28bd4ba4162650fe1971f9b22c27b5be7c4d3664596a96.wasm	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-history-all.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
docs/operations/wasm-audits/evidence/r1-walk-2026-05-01/wasm-history-full.json	docs	docs/operations	done	EV-0004,EV-0009		reviewed in 2026-05-02 cold audit
